,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
2516,4,0,2,1,3,0,0,0,0,0,0,-61,-76,-76,-59,-75,-42,0,0,0,0,0,0,0
2517,22,0,1,2,2,-2,-2,-2,-2,-2,-2,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
2518,19,0,1,1,3,-2,-2,-2,-2,-2,-2,-69,-85,-81,-66,-82,-47,0,0,0,0,0,0,0
2519,9,0,2,2,2,0,0,0,0,0,0,-52,-66,-70,-48,-63,-31,0,0,0,0,0,0,0
2520,14,0,2,1,4,0,0,0,0,0,0,-43,-58,-65,-40,-55,-25,0,0,0,0,1,1,0
2521,4,1,3,2,2,0,0,0,0,0,0,-61,-83,-76,-53,-75,-41,0,2,0,0,0,0,0
2522,5,1,2,2,2,0,0,0,0,0,0,-64,-81,-78,-62,-77,-43,0,0,0,0,0,0,0
2523,6,0,2,2,3,0,0,0,2,0,0,-68,-83,-80,-65,-81,-45,0,0,0,0,0,0,0
2524,1,1,2,2,2,-1,0,-1,0,0,0,-69,-85,-80,-64,-80,-46,0,0,0,0,0,0,0
2525,4,0,2,2,2,0,0,0,0,0,0,-65,-81,-80,-64,-80,-44,0,0,0,0,0,0,0
2526,49,0,1,1,3,2,2,-1,-1,-2,-1,-69,-85,-81,-67,-83,-46,0,0,0,0,0,0,0
2527,38,1,3,1,4,1,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-46,0,0,0,0,1,0,0
2528,8,0,1,2,2,-2,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
2529,1,1,2,2,2,0,0,0,-1,-1,-2,-68,-85,-81,-66,-83,-47,0,0,0,0,0,0,0
2530,2,1,2,2,2,-1,-1,-1,0,0,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,1
2531,23,1,3,1,3,1,-2,-2,-1,-1,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,1
2532,17,0,1,2,2,-1,0,0,0,0,0,-63,-80,-78,-62,-78,-47,0,0,0,0,0,0,0
2533,6,0,2,2,2,0,0,0,0,0,0,-66,-79,-79,-62,-77,-43,1,0,0,0,0,0,0
2534,4,1,2,2,2,-1,-1,-1,-1,-1,-1,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
2535,1,1,3,1,4,0,0,0,0,0,0,-68,-83,-80,-64,-80,-45,0,0,0,0,0,0,0
2536,25,0,2,1,3,0,0,0,0,0,0,-34,-47,-59,-27,-40,-14,0,0,0,1,1,1,1
2537,15,1,2,1,2,-2,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,1
2538,24,0,1,1,4,0,0,-2,-2,-2,-2,-65,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
2539,1,1,1,1,4,-1,-1,-1,-1,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
2540,20,1,3,1,3,-1,-1,-1,-1,-1,-1,-69,-85,-81,-66,-82,-47,0,0,0,0,0,0,0
2541,9,0,1,1,3,2,0,0,2,2,2,-61,-76,-76,-57,-72,-38,0,0,0,0,0,0,1
2542,9,1,1,2,2,0,0,0,0,0,0,-57,-67,-71,-52,-67,-35,3,0,0,0,0,0,0
2543,22,0,2,1,3,-2,-2,-2,-2,-2,-2,-69,-85,-81,-66,-82,-47,0,0,0,0,0,0,0
2544,1,1,2,2,2,0,0,0,0,0,0,-67,-83,-80,-65,-81,-47,0,0,0,0,0,0,1
2545,3,1,1,2,2,0,0,0,0,0,0,-64,-80,-80,-65,-81,-46,0,0,0,0,0,0,1
2546,9,1,3,1,5,-1,-1,-1,0,0,0,-60,-78,-71,-60,-75,-41,6,5,0,0,0,0,0
2547,1,1,3,2,2,0,0,0,0,0,0,-67,-82,-79,-63,-79,-44,0,0,0,0,0,0,0
2548,13,1,2,2,3,0,0,0,0,0,0,-64,-80,-78,-63,-79,-45,0,0,0,0,0,0,0
2549,4,1,3,2,2,2,2,2,0,0,0,-62,-76,-76,-63,-79,-44,0,0,0,0,0,0,0
2550,2,0,2,2,2,0,0,-1,0,0,0,-66,-86,-78,-62,-77,-43,0,1,0,0,0,0,0
2551,7,1,2,2,2,0,0,0,-2,-2,-2,-67,-84,-81,-67,-83,-47,0,0,0,0,0,0,0
2552,1,0,3,1,3,0,0,0,0,0,0,-67,-82,-80,-64,-80,-45,0,0,0,0,0,0,1
2553,20,0,1,2,2,0,0,0,0,-1,-1,-68,-84,-81,-67,-80,-46,0,0,0,1,1,0,0
2554,21,0,1,0,3,-1,-1,-1,-1,-1,-1,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
2555,14,0,1,1,3,0,0,0,0,0,0,-62,-76,-76,-60,-75,-45,0,0,0,0,0,0,0
2556,19,1,1,2,2,-1,-1,-1,-1,-1,-1,-69,-83,-81,-67,-82,-46,1,0,0,0,1,0,0
2557,19,0,1,2,2,2,2,2,2,0,0,-58,-72,-73,-59,-74,-40,0,0,0,0,1,0,1
2558,4,1,2,2,3,0,0,0,0,0,0,-65,-81,-80,-65,-81,-47,0,0,0,0,0,0,0
2559,7,0,1,2,2,0,0,0,0,2,2,-68,-83,-80,-64,-79,-44,0,0,0,0,0,0,0
2560,30,0,1,2,3,-2,-2,-2,-2,-2,-2,-66,-84,-74,-65,-82,-47,0,3,0,0,0,1,1
2561,20,1,1,2,2,0,0,0,0,2,0,-45,-58,-65,-38,-52,-23,0,0,1,0,1,0,0
2562,13,1,1,1,4,2,0,0,2,2,2,-46,-60,-66,-42,-55,-26,0,0,0,1,0,0,1
2563,1,0,2,1,3,0,0,0,0,0,0,-67,-82,-80,-64,-79,-44,0,0,0,0,0,0,0
2564,1,0,1,2,2,1,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
2565,24,0,1,2,3,0,-1,2,0,0,-1,-69,-84,-81,-65,-79,-46,1,0,1,1,4,0,0
2566,27,1,1,2,3,1,-1,-1,0,0,-2,-69,-85,-81,-66,-83,-47,0,0,0,0,0,0,0
2567,20,1,2,1,4,-1,-1,-1,0,-1,-1,-68,-84,-80,-65,-81,-44,0,1,0,1,4,0,0
2568,1,1,2,2,5,0,0,2,2,0,0,-69,-84,-81,-65,-81,-45,0,0,0,0,0,0,0
2569,5,0,3,1,5,0,0,0,0,-1,0,-59,-74,-75,-67,-72,-39,0,0,0,8,0,0,0
2570,17,0,1,2,3,0,0,-2,-2,-2,-2,-37,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
2571,1,0,1,2,3,1,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
2572,19,0,1,1,4,-2,-1,2,0,-1,-1,-69,-84,-81,-67,-82,-47,0,0,0,0,0,0,0
2573,11,0,1,2,2,-1,-1,-1,-2,-1,-1,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
2574,15,0,2,1,2,0,0,0,0,0,0,-60,-75,-75,-56,-71,-38,0,0,0,0,0,0,0
2575,17,1,1,1,4,0,0,0,0,0,0,-40,-55,-64,-36,-49,-21,0,0,0,1,1,1,0
2576,5,0,3,1,4,0,0,0,0,0,0,-59,-74,-75,-60,-75,-41,0,0,0,0,0,0,0
2577,7,1,2,1,2,0,0,0,0,0,0,-57,-72,-76,-60,-75,-41,0,0,0,0,0,0,0
2578,19,1,1,2,2,-1,0,-1,-1,-1,-1,-68,-82,-81,-67,-82,-47,1,0,0,0,0,0,0
2579,1,0,3,2,2,1,2,0,0,2,2,-66,-82,-79,-63,-78,-44,0,0,0,0,0,0,1
2580,35,0,2,2,3,0,0,-2,-2,-2,-2,-66,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
2581,13,0,1,2,4,1,2,0,0,0,0,-44,-59,-66,-41,-55,-25,0,0,0,0,2,0,0
2582,10,0,3,1,4,0,0,2,2,0,0,-53,-66,-70,-48,-62,-31,1,0,0,0,1,0,1
2583,35,0,1,1,3,1,-2,-2,-1,0,0,-70,-85,-81,-64,-79,-47,0,0,1,0,0,0,0
2584,2,0,1,2,2,-1,-1,-1,0,0,-2,-69,-84,-81,-67,-83,-47,0,0,0,0,0,0,0
2585,9,1,2,2,2,0,0,0,0,-2,-2,-56,-70,-76,-67,-83,-47,0,0,0,4,0,0,0
2586,5,1,3,2,3,0,0,0,0,0,0,-63,-79,-77,-60,-75,-41,0,0,0,0,0,0,1
2587,12,0,1,2,3,1,-2,-1,-1,-2,-1,-69,-85,-81,-67,-83,-47,0,0,0,0,0,1,0
2588,23,0,2,2,3,-1,-1,-1,-1,-1,0,-69,-84,-81,-66,-82,-45,0,0,0,0,2,0,0
2589,20,0,2,1,3,2,2,2,0,0,2,-59,-74,-75,-55,-70,-37,0,0,0,0,0,0,1
2590,35,1,1,2,2,-1,-1,-1,0,0,-1,-69,-83,-81,-66,-82,-47,1,0,0,0,0,0,0
2591,2,0,2,2,2,1,2,2,0,0,-2,-66,-81,-79,-64,-83,-47,0,0,0,0,0,0,0
2592,47,1,1,1,4,1,-1,-1,-1,-1,0,-70,-78,-45,-61,-75,-42,4,20,3,5,7,1,0
2593,8,0,6,2,4,-1,-1,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,2,0
2594,4,0,1,1,4,0,0,0,0,0,0,-69,-84,-80,-64,-79,-46,0,0,0,1,0,0,0
2595,1,1,3,2,4,0,0,0,0,0,0,-68,-84,-80,-65,-80,-45,0,0,0,0,0,0,0
2596,15,0,2,2,2,-2,-2,-1,-1,-1,0,-69,-85,-81,-66,-82,-46,0,0,0,3,0,28,0
2597,8,0,2,2,2,0,0,0,0,0,0,-67,-83,-81,-66,-82,-46,0,0,0,0,0,0,0
2598,29,0,5,1,3,-2,-2,-2,-2,-2,-2,-68,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
2599,49,1,1,1,4,-1,-1,-1,-1,-1,-1,-69,-85,-81,-66,-82,-47,0,0,0,0,0,0,0
2600,12,0,3,2,3,1,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,1
2601,24,1,3,1,6,0,0,0,0,0,0,-63,-78,-77,-59,-75,-42,0,0,0,0,0,1,0
2602,1,1,3,2,2,2,0,0,0,0,-2,-69,-84,-81,-66,-83,-47,0,0,0,0,0,0,1
2603,33,1,1,2,3,0,0,-1,-1,-1,0,-69,-85,-81,-67,-78,-46,0,0,0,3,1,1,0
2604,5,1,3,2,2,-1,0,0,0,0,0,-67,-82,-79,-62,-77,-43,0,0,1,0,0,0,0
2605,4,1,2,1,4,0,0,0,0,0,0,-61,-76,-76,-62,-80,-44,0,0,0,0,2,0,0
2606,16,1,2,2,3,-1,-1,2,0,-1,-1,-68,-84,-81,-66,-82,-47,0,0,0,0,0,0,0
2607,48,1,3,1,5,-1,-1,-1,-1,-1,-1,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,1
2608,1,0,2,1,2,0,0,0,0,2,0,-66,-82,-79,-63,-79,-44,0,0,0,0,0,0,1
2609,54,1,2,1,4,0,0,0,0,0,-2,-58,-71,-75,-61,-83,-47,1,1,0,0,0,0,0
2610,33,0,2,2,3,0,0,0,0,0,0,-58,-74,-75,-56,-71,-37,0,0,0,0,0,0,0
2611,1,1,2,2,3,0,0,0,0,0,0,-68,-84,-80,-65,-81,-47,0,0,0,0,0,0,0
2612,22,0,2,2,2,-2,-2,-2,-2,-2,-2,-69,-85,-80,-65,-80,-46,0,0,1,1,1,0,0
2613,2,1,2,1,3,1,2,0,0,0,0,-64,-80,-78,-61,-77,-42,0,0,0,0,0,0,0
2614,19,0,2,2,4,-1,-1,0,0,-2,-1,-57,-83,-72,-61,-69,-44,1,4,3,6,4,2,0
2615,44,0,1,1,3,0,0,-1,-1,-1,-1,-67,-83,-81,-66,-81,-46,0,0,0,3,1,0,0
2616,37,1,3,1,4,0,0,0,0,0,0,-12,-27,-49,-15,-31,-11,1,0,1,1,1,1,1
2617,4,0,2,1,3,2,0,0,0,0,0,-64,-80,-78,-64,-79,-44,0,0,0,0,0,0,1
2618,7,0,1,2,2,0,0,0,0,0,0,-65,-81,-79,-62,-77,-43,0,0,0,0,0,0,0
2619,14,0,2,1,4,1,-2,-2,-1,-1,-1,-69,-85,-81,-65,-83,-47,0,0,1,0,0,0,1
2620,4,0,2,2,4,0,0,0,0,-1,-1,-61,-76,-76,-66,-82,-47,0,0,0,0,0,0,0
2621,20,0,1,2,3,1,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
2622,9,0,2,2,2,0,0,0,0,0,2,-59,-74,-74,-55,-68,-36,0,0,0,1,0,0,0
2623,9,1,2,2,3,0,0,0,0,0,-1,-65,-80,-77,-58,-82,-46,0,1,0,0,0,2,0
2624,49,1,1,1,4,0,0,0,0,0,0,-69,-85,-80,-65,-81,-47,0,0,0,0,0,0,0
2625,2,0,3,1,5,0,0,0,0,0,0,-68,-83,-80,-65,-80,-46,0,0,0,0,0,0,0
2626,4,1,2,2,4,0,-1,0,0,0,0,-60,-80,-79,-63,-79,-44,3,0,0,0,0,0,0
2627,4,0,2,2,2,-2,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
2628,41,0,2,1,3,-1,-1,-1,-1,-1,-1,-69,-85,-81,-66,-82,-46,0,0,0,0,0,0,0
2629,2,0,2,1,3,2,2,0,0,0,-1,-65,-80,-78,-63,-79,-46,0,0,0,0,1,0,1
2630,23,1,1,2,3,0,0,0,0,0,0,-27,-43,-58,-31,-50,-25,0,0,0,0,1,5,0
2631,7,0,3,1,5,0,0,0,0,0,0,-57,-73,-75,-57,-71,-38,0,0,0,0,0,0,0
2632,32,1,1,2,4,0,0,0,0,0,0,-23,-39,-54,-24,-37,-11,0,0,0,1,1,1,1
2633,4,1,2,1,3,1,2,2,0,0,0,-61,-76,-76,-62,-77,-43,0,0,0,0,0,0,1
2634,19,0,1,1,4,-2,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,1
2635,20,0,1,1,3,1,-2,-1,-1,2,-1,-70,-86,-81,-67,-82,-47,0,0,0,0,0,0,0
2636,12,1,2,2,3,1,2,2,2,0,0,-57,-72,-74,-55,-71,-41,0,0,0,0,0,0,0
2637,38,1,1,2,2,-1,0,0,0,0,0,-68,-81,-78,-58,-74,-40,1,0,1,0,0,0,0
2638,9,1,3,1,4,0,0,-1,-1,-2,-2,-67,-84,-81,-67,-83,-47,0,0,4,0,0,0,0
2639,13,0,1,1,3,0,0,0,0,0,0,-55,-69,-72,-50,-64,-41,0,0,0,0,1,1,0
2640,7,0,3,1,3,2,2,2,2,2,0,-57,-72,-73,-53,-68,-36,0,0,0,0,0,0,1
2641,4,0,3,1,4,1,3,4,3,2,0,-62,-77,-76,-58,-74,-40,0,0,0,0,0,0,1
2642,4,1,2,2,2,0,0,0,0,0,3,-66,-81,-79,-62,-77,-42,0,0,0,0,0,0,0
2643,35,1,1,1,3,1,-2,-2,-2,-1,-1,-69,-85,-81,-67,-82,-46,0,0,0,0,1,0,0
2644,16,0,2,1,4,1,2,0,0,0,0,-43,-57,-65,-40,-76,-47,0,0,0,0,0,0,1
2645,4,1,2,2,4,0,0,0,0,0,0,-61,-77,-77,-63,-79,-44,0,0,1,0,1,0,0
2646,30,0,1,2,2,2,0,0,0,0,0,-23,-34,-56,-32,-49,-36,1,0,0,0,0,0,1
2647,20,1,1,2,3,-1,-1,-1,-1,-1,-1,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,1
2648,13,1,2,1,3,0,0,0,0,0,0,-54,-71,-74,-58,-74,-43,0,0,0,0,0,0,0
2649,14,0,1,2,3,0,0,0,0,0,0,-47,-65,-70,-47,-62,-30,0,0,0,0,1,0,0
2650,16,1,1,1,4,-1,-1,-1,-1,-1,0,-69,-85,-81,-66,-82,-46,0,0,0,0,0,0,1
2651,25,0,1,2,2,-1,2,-1,0,0,0,-69,-85,-80,-65,-81,-45,0,0,0,0,0,1,1
2652,16,0,1,2,2,0,0,0,0,2,0,-52,-66,-70,-47,-62,-32,0,0,0,0,0,0,0
2653,30,0,1,2,3,1,-2,-1,0,0,0,-69,-85,-81,-66,-66,-34,0,0,0,12,0,0,0
2654,4,0,3,2,2,0,0,0,0,0,2,-63,-79,-78,-61,-76,-42,0,0,0,0,0,0,0
2655,25,0,1,1,3,2,2,-2,-1,0,0,-69,-85,-81,-66,-82,-47,0,0,0,0,0,0,1
2656,9,1,1,2,2,0,0,2,2,2,2,-63,-78,-77,-59,-75,-43,0,0,0,0,1,0,1
2657,3,0,2,1,2,0,0,0,0,2,2,-62,-78,-77,-59,-75,-41,0,0,0,0,0,0,0
2658,17,0,1,1,4,1,2,2,2,2,2,-55,-69,-72,-49,-64,-30,0,0,1,0,4,0,0
2659,4,1,3,1,4,2,2,2,0,0,0,-65,-80,-78,-61,-77,-43,0,0,0,0,0,0,0
2660,19,1,1,2,2,-1,-1,-1,0,-1,-1,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,1
2661,31,0,2,1,5,0,0,0,0,0,0,-64,-79,-77,-58,-72,-39,0,0,0,1,0,0,0
2662,21,0,1,2,4,-1,-1,-1,-1,-1,-1,-69,-85,-81,-67,-80,-46,0,0,0,2,1,0,0
2663,17,1,2,1,4,0,0,0,0,0,0,-59,-78,-76,-57,-74,-39,0,0,0,0,3,0,0
2664,4,0,2,2,3,0,0,0,0,0,2,-53,-76,-77,-63,-79,-44,0,0,0,0,0,0,1
2665,4,0,2,2,2,0,0,0,0,0,-1,-64,-80,-78,-64,-83,-42,0,0,0,0,7,0,0
2666,14,0,1,2,3,0,0,0,0,0,0,-55,-70,-73,-52,-72,-38,0,0,0,0,2,0,0
2667,11,0,1,1,3,-1,-1,2,-1,-1,-1,-68,-82,-81,-65,-81,-44,2,0,1,1,3,0,0
2668,2,1,2,2,3,0,0,0,0,0,0,-64,-80,-78,-61,-77,-42,0,0,0,0,0,0,0
2669,1,1,5,1,4,-1,0,0,0,-2,-2,-66,-84,-81,-67,-83,-47,0,0,0,0,0,0,1
2670,37,1,1,2,3,-2,-2,-2,-2,-2,-2,-63,-84,-81,-67,-79,-47,0,0,0,2,0,0,0
2671,31,0,1,1,3,1,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,1
2672,2,0,2,2,4,0,-1,-1,0,-1,2,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
2673,46,1,2,2,2,0,0,0,0,0,0,-57,-76,-76,-57,-59,-32,0,0,0,11,1,1,0
2674,7,0,3,1,4,0,0,0,0,0,0,-56,-71,-73,-62,-77,-43,0,0,0,0,0,0,0
2675,1,1,2,1,6,-1,-1,2,0,0,0,-68,-83,-80,-65,-81,-45,0,0,0,0,0,0,0
2676,11,1,1,1,5,0,0,2,0,0,0,-47,-61,-67,-43,-59,-29,0,0,0,0,1,0,0
2677,14,0,1,2,3,1,-2,-1,0,0,0,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
2678,19,0,2,2,4,0,0,0,0,0,0,-38,-51,-61,-31,-44,-18,0,0,0,1,1,0,0
2679,1,1,2,2,4,0,0,0,0,0,-2,-62,-76,-76,-66,-83,-47,0,0,0,0,0,0,0
2680,16,0,3,1,3,0,0,0,0,0,0,-54,-70,-73,-52,-67,-35,0,0,0,0,0,0,0
2681,14,0,1,2,3,-1,-1,-2,-1,0,-1,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
2682,15,1,2,2,3,-1,-1,-1,-1,-1,-1,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
2683,27,0,1,2,3,-1,-1,-1,-1,-1,-1,-62,-83,-81,-66,-81,-45,1,0,0,1,3,3,0
2684,5,1,1,1,4,2,0,0,0,0,2,-62,-78,-77,-59,-73,-40,0,0,0,0,0,0,1
2685,9,1,3,1,4,0,0,0,0,0,0,-63,-77,-76,-58,-73,-41,0,0,0,0,0,0,0
2686,35,1,2,2,4,0,0,0,0,0,-2,-58,-74,-77,-52,-81,-46,0,0,5,1,1,2,0
2687,49,0,1,1,4,-2,-1,0,0,0,-1,-57,-16,-49,-31,-57,-21,41,0,0,0,38,69,0
2688,28,0,1,2,3,0,0,0,0,0,0,-20,-32,-56,-23,-36,-12,1,0,0,1,1,1,1
2689,15,0,1,2,3,-2,-2,-2,-1,-1,-1,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
2690,4,1,2,1,4,0,0,0,0,0,0,-65,-81,-79,-62,-78,-43,0,0,0,0,0,0,0
2691,24,0,2,1,3,0,0,0,0,0,0,-65,-79,-77,-58,-72,-38,1,0,1,0,1,0,0
2692,34,1,1,1,4,-1,-1,-1,-1,-1,-1,-69,-85,-81,-66,-82,-46,0,0,0,0,1,1,0
2693,9,0,2,1,2,0,0,0,0,0,0,-52,-66,-71,-48,-64,-32,0,0,0,0,0,0,0
2694,2,1,2,2,3,1,2,0,0,0,0,-64,-80,-78,-61,-77,-42,0,0,0,0,0,0,0
2695,44,0,1,1,3,1,-1,-1,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
2696,1,0,3,2,4,-1,-1,0,0,0,0,-68,-85,-81,-65,-80,-47,0,0,0,0,0,0,0
2697,2,0,3,2,2,0,0,0,0,0,0,-65,-80,-78,-62,-77,-43,0,0,0,0,0,0,0
2698,14,0,3,2,4,0,0,0,2,0,0,-51,-73,-74,-56,-71,-39,0,0,0,0,0,0,0
2699,2,1,2,1,3,1,3,2,0,0,0,-66,-81,-79,-63,-78,-43,0,0,0,0,0,0,0
2700,1,1,3,2,2,0,0,0,0,0,0,-68,-85,-81,-66,-82,-46,0,0,0,0,0,0,0
2701,4,0,3,2,4,0,0,0,0,2,0,-66,-82,-79,-63,-78,-44,0,0,0,0,0,0,0
2702,4,0,1,2,2,0,-1,-1,-1,-1,-1,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
2703,12,0,2,2,2,2,2,2,0,0,0,-68,-84,-81,-65,-81,-45,0,0,0,0,0,0,0
2704,4,0,3,2,2,0,0,0,0,0,0,-61,-77,-76,-62,-77,-42,0,0,0,0,0,0,0
2705,17,0,2,2,2,0,0,0,0,0,0,-38,-59,-67,-45,-59,-29,0,1,1,1,1,0,0
2706,2,1,2,1,4,2,2,2,0,0,0,-65,-80,-78,-62,-78,-43,0,0,0,0,1,0,1
2707,5,0,2,2,2,0,0,0,0,0,0,-64,-80,-79,-63,-79,-44,0,0,0,0,0,0,0
2708,19,1,1,2,2,0,0,0,0,0,0,-67,-81,-79,-62,-76,-42,0,0,0,1,1,0,0
2709,2,0,3,2,2,0,0,-1,-1,-1,0,-66,-82,-81,-67,-82,-47,0,0,0,0,0,0,0
2710,31,0,2,2,3,0,0,0,0,0,0,-23,-54,-63,-32,-54,-26,1,0,2,0,2,3,0
2711,35,0,1,1,3,-1,2,2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
2712,5,0,1,1,3,0,0,2,0,0,0,-60,-74,-75,-56,-72,-42,0,0,0,0,1,0,0
2713,4,0,2,2,2,-2,-2,-1,0,0,0,-67,-84,-81,-66,-81,-46,0,0,0,0,0,0,0
2714,2,1,2,2,3,2,2,2,2,2,2,-65,-80,-78,-62,-77,-42,0,0,0,0,0,0,0
2715,4,0,2,1,3,1,2,0,0,0,0,-63,-79,-79,-63,-79,-44,0,0,0,0,0,0,0
2716,6,0,1,2,2,0,0,0,0,0,0,-62,-79,-78,-61,-77,-42,0,0,0,0,0,0,0
2717,30,1,1,2,4,1,-1,-1,-2,-2,-2,-69,-84,-81,-67,-83,-47,0,0,0,0,0,0,0
2718,16,0,2,2,3,-1,-1,-1,-1,-1,-1,-69,-82,-81,-67,-82,-46,1,0,0,0,0,1,0
2719,14,1,1,1,4,-2,-2,-2,-2,-2,-2,-50,-65,-70,-66,-83,-47,0,0,0,0,0,0,0
2720,11,0,1,2,3,-1,-1,-1,-1,-1,-1,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
2721,9,0,1,2,3,0,0,0,0,0,0,-56,-77,-76,-60,-75,-41,0,0,0,0,0,0,0
2722,13,1,1,2,4,2,2,2,0,0,0,-45,-58,-66,-40,-55,-25,1,0,0,6,1,1,1
2723,17,0,3,1,4,-1,0,0,0,0,0,-67,-83,-80,-64,-81,-46,0,0,1,0,0,0,0
2724,1,0,3,1,5,0,0,-1,0,0,-2,-66,-83,-81,-67,-83,-47,0,0,0,0,0,0,0
2725,7,0,2,2,2,1,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
2726,19,0,2,1,3,0,0,0,0,0,0,-38,-60,-71,-51,-70,-42,0,0,0,0,1,0,0
2727,19,1,2,2,2,0,0,2,0,0,0,-65,-80,-79,-62,-78,-43,0,0,0,0,0,0,0
2728,2,1,3,1,4,0,0,2,-1,-1,2,-67,-82,-79,-66,-80,-45,0,0,0,2,0,1,0
2729,24,0,2,2,4,-2,-2,-2,-2,-2,-2,-69,-85,-81,-67,-82,-46,0,0,0,0,0,0,0
2730,4,1,3,2,3,1,2,3,2,2,2,-64,-79,-78,-61,-76,-42,0,0,0,0,0,0,0
2731,24,1,1,2,3,-2,-2,-2,-2,-2,-2,-69,-85,-81,-66,-83,-47,0,0,0,0,0,0,1
2732,13,0,1,2,2,0,0,0,0,0,0,-65,-81,-79,-62,-77,-42,0,0,0,0,0,0,0
2733,16,0,2,2,3,2,-1,-1,0,0,0,-69,-85,-81,-66,-82,-46,0,0,0,0,0,0,0
2734,23,0,2,2,4,-2,-2,-2,-2,-2,-2,-69,-81,-81,-65,-82,-45,2,0,1,0,4,5,0
2735,13,0,1,1,3,0,0,0,0,0,0,-46,-59,-66,-46,-61,-30,0,0,0,0,0,0,0
2736,4,0,2,1,2,0,0,0,0,0,0,-61,-76,-76,-63,-79,-44,0,0,0,0,0,0,0
2737,23,0,2,1,4,1,2,2,2,2,2,-48,-61,-67,-42,-56,-25,1,0,0,0,2,0,1
2738,41,0,2,1,5,-1,-1,-1,-1,-1,-1,-69,-85,-81,-67,-82,-46,0,0,0,0,0,0,0
2739,21,1,1,1,5,-1,-1,-1,-1,-1,-1,-69,-85,-81,-67,-82,-47,0,0,0,0,0,1,0
2740,6,0,2,1,2,0,0,0,0,0,0,-62,-77,-78,-64,-80,-45,0,0,0,0,0,0,0
2741,8,1,2,2,2,0,0,0,0,0,0,-60,-76,-76,-58,-74,-41,0,0,0,0,0,0,0
2742,21,0,1,1,4,-2,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,2,0
2743,19,0,1,2,2,0,0,0,0,0,0,-68,-84,-81,-66,-82,-46,0,0,0,0,0,0,0
2744,23,1,3,1,5,0,0,0,0,0,0,-29,-42,-61,-31,-44,-17,0,0,0,1,1,3,0
2745,30,0,3,2,2,0,0,-1,-1,-1,-1,-66,-83,-78,-66,-82,-47,1,1,0,0,0,0,0
2746,7,0,2,1,3,2,2,2,0,0,0,-56,-70,-73,-55,-72,-38,0,0,0,0,0,0,1
2747,28,0,2,1,3,0,0,0,0,0,0,-44,-58,-65,-38,-52,-23,0,0,0,0,1,1,0
2748,25,1,2,1,4,0,0,0,0,0,0,-39,-55,-65,-38,-52,-31,0,0,0,0,1,5,1
2749,11,1,1,1,4,1,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,1
2750,25,0,1,1,3,-1,-1,2,-1,-1,-1,-69,-85,-81,-66,-82,-47,0,0,0,0,0,0,0
